FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7
    1188	-0.0044639277762	0.0151591282039	-0.0025987599978	0.0095482375268	0.0028944982354	-0.0088003090023	-0.0084765084595	0.0137344316711
    1189	-0.0109497325871	-0.0112014074632	-0.0002677122118	0.0019368145943	-0.0060441768974	-0.0033239193954	0.0002225476228	0.0141764040300
    1190	0.0020301598385	0.0095038051270	-0.0007686395605	-0.0044710096170	0.0052034016175	0.0114429366676	-0.0385662923944	0.0099459084512
    1191	-0.0108834541153	-0.0112133421118	-0.0012650217024	0.0056533711561	-0.0233774916380	0.0021212359667	0.0064453871007	0.0149418290035
    1192	-0.0049058421951	0.0138787918689	0.0011465610860	-0.0115354647171	-0.0010138292644	0.0040928931583	0.0000503782360	0.0096717311813
    1193	-0.0051016408337	0.0133712402141	0.0029422159945	-0.0132674806733	-0.0028677404608	-0.0110455056829	0.0189185264589	0.0131098929386
    1194	0.0154862568170	-0.0039054365621	-0.0035762365594	0.0116026392148	0.0098619700026	-0.0097333833510	-0.0152948551428	0.0132566595464
    1195	-0.0025372339111	0.0139724701767	0.0025220142871	-0.0004182686106	0.0149332978573	0.0089328627874	0.0107159572689	-0.0053372657964
    1196	0.0151388342833	-0.0039384542069	-0.0013967107378	0.0144032013093	0.0357210473614	0.0045078603006	-0.0061620759350	0.0034084771568
    1197	-0.0111533248374	-0.0110203499556	-0.0002956998593	0.0037979694910	0.0066593815401	0.0117052610092	-0.0008372734433	0.0115999728888
    1198	-0.0089303037850	-0.0106773384851	0.0018853988534	-0.0039765782719	-0.0136096938897	0.0086028117446	0.0063358929613	0.0119096932479
    1199	-0.0046430572858	0.0112714192945	-0.0025883333732	-0.0144862984600	-0.0055911671036	0.0053515361999	0.0085402358109	-0.0017669358798
    1200	0.0133611295069	-0.0044236297716	0.0002214510061	-0.0199040870302	0.0075971425478	-0.0061667797240	0.0144878982105	-0.0083516335841
    1201	0.0001652275784	-0.0085091768291	0.0017263758132	-0.0139528029651	0.0143613318887	-0.0115528056727	-0.0153246239959	-0.0223650469057
    1202	-0.0044198860179	0.0152974096223	-0.0002833937293	0.0030280031914	0.0036790442805	-0.0023958173087	-0.0086122656755	0.0053091298116
    1203	-0.0102017231055	-0.0075016002930	0.0015735914240	0.0055108685024	0.0004515511489	-0.0092820900772	0.0020859631671	0.0146348496347
    1204	-0.0052439494638	0.0128524956184	0.0009823720452	-0.0117739204278	-0.0010365070933	0.0158026461527	-0.0001442963947	0.0105313827531
    1205	-0.0061830373838	0.0083900045864	0.0020542998789	-0.0132973392077	-0.0047131486367	0.0108164187162	0.0066341671876	-0.0156591832149
    1206	-0.0043781776528	0.0155568982243	0.0001439162392	0.0019859686116	0.0000737677206	0.0114030359847	-0.0069069025069	0.0016739004839
    1207	-0.0113124006550	-0.0114487365105	0.0005129920894	-0.0010623076506	0.0109405105122	-0.0072853075818	-0.0011422686602	0.0063157276356
    1208	-0.0045482373619	0.0150964609788	0.0017867913518	-0.0025926483637	0.0051248863316	-0.0034198680638	-0.0021406051215	0.0061822795578
    1209	0.0151410638678	-0.0033882391244	-0.0008708874502	0.0039895198298	0.0085965664747	-0.0041997131040	-0.0048969345618	-0.0106397821321
    1210	0.0008557385250	-0.0080527122946	0.0003950903488	-0.0123324834597	0.0083078525426	0.0129020797463	-0.0083033642521	-0.0017150012803
    1211	0.0007951870498	0.0104275576004	-0.0041249330267	0.0001981383950	0.0082278035711	0.0045536814799	0.0113925015057	-0.0080916993510
    1212	-0.0108717508855	-0.0109004322507	0.0007291507792	0.0006272784304	0.0054948883717	-0.0012680460591	0.0068654179423	-0.0013821780980
    1213	-0.0047109253568	0.0155818273366	0.0004462668942	0.0063077664862	-0.0018109234654	-0.0037155245780	0.0142515062262	0.0172268290513
    1214	-0.0095111332397	-0.0108656982129	-0.0001856647932	0.0034296005440	0.0189329052934	0.0045825226363	-0.0014576371729	-0.0011417306368
    1215	-0.0108809527334	-0.0111279188991	-0.0022481509021	0.0035819638247	0.0059665330136	0.0014150818493	-0.0007781302150	-0.0092567529114
    1216	-0.0113997562241	-0.0113032931138	0.0005948711540	0.0038595579022	0.0049280215796	-0.0006491741817	0.0152841069168	0.0287430115220
    1217	0.0154742603176	-0.0037779619255	-0.0025646265720	0.0090781562371	0.0041972139923	0.0160047624492	-0.0093881338231	0.0052556959648
    1218	-0.0049450889111	0.0126900683983	-0.0004329661687	-0.0069111818792	0.0068705887913	0.0029254862923	-0.0179494618720	-0.0041171699512
    1219	-0.0108702677672	-0.0112030755108	0.0024316945897	-0.0011751888754	0.0006581096286	0.0053366025353	0.0063014900434	0.0100154143777
    1220	-0.0077182729625	0.0044337230624	-0.0011866470897	-0.0110265325176	0.0051934584785	-0.0036840357732	-0.0036719130704	0.0172591877308
    1221	-0.0109226432294	-0.0112258165561	-0.0005155424339	0.0045931274479	-0.0087952098456	-0.0218344302848	0.0036075463321	-0.0024584415783
    1222	-0.0108938758687	-0.0115908599394	0.0036072276950	-0.0027158057211	0.0041465859800	-0.0043806338073	-0.0059834632569	-0.0070145742711
    1223	-0.0103017580426	-0.0070146675573	-0.0016337222786	-0.0029840161881	-0.0024898759590	-0.0118729228447	-0.0152430941791	0.0112227843133
    1224	-0.0098179840843	-0.0109933341571	0.0022675741520	-0.0034400809775	0.0030675609639	-0.0023238172266	-0.0081989340196	-0.0109767657404
    1225	-0.0114134867010	-0.0117256919892	-0.0018942309795	0.0009919664823	-0.0125246612700	-0.0039859138733	0.0001326596364	-0.0052330869243
    1226	-0.0110597620266	-0.0111746205777	-0.0006073159167	0.0082646711024	-0.0108573264675	0.0046024035134	-0.0071363567825	-0.0023840160176
    1227	-0.0113534236475	-0.0112599811430	-0.0028412536346	0.0055196859377	-0.0107820441179	0.0117895911788	0.0113492336033	-0.0095561946615
    1228	-0.0042761454740	0.0153209731155	-0.0025062511480	0.0057705568827	0.0117976214722	-0.0009383014367	-0.0026703838130	0.0008293182072
    1229	0.0093147871363	0.0023343593586	0.0003244575649	-0.0162422279147	-0.0046738616327	0.0066361102115	-0.0087536181075	0.0040209316771
    1230	-0.0042592216088	0.0154308967561	-0.0022466740757	0.0089984984058	0.0131082864538	-0.0004639625002	0.0061392170145	0.0159913352520
    1231	0.0154710753473	-0.0037542606570	0.0002296574479	0.0095551523442	0.0084035948624	-0.0116180587258	-0.0186602917173	-0.0008520138932
    1232	0.0154117043181	-0.0036676681791	0.0013614736544	0.0126420848306	-0.0023530296143	0.0094615689238	0.0009484379468	-0.0041850193823
    1233	-0.0111306147283	-0.0116251029313	-0.0001350166780	0.0065714072794	0.0154996403765	-0.0000212055329	0.0062006181989	0.0028499486422
    1234	0.0122489008411	-0.0055089027521	0.0029339715280	-0.0284985414459	-0.0049885559556	-0.0100458304533	-0.0124125545413	0.0270206123845
    1235	-0.0043838422455	0.0158234712337	0.0001768410703	0.0066394685009	0.0011313453067	-0.0129987896935	0.0054554024140	-0.0063614574930
    1236	-0.0036924215802	0.0147550340481	-0.0026678736226	0.0034350992598	0.0181906257645	0.0139697974145	0.0233324728875	0.0040238606235
    1237	-0.0044694912612	0.0155272454460	-0.0001612602212	0.0106045808986	0.0038772296508	-0.0027085121571	-0.0040582090813	-0.0038196109503
    1238	-0.0044483565668	0.0155548432393	0.0017574214409	0.0094291904547	-0.0021500432196	-0.0005267037278	-0.0084497726161	-0.0056481545373
    1239	0.0148793718311	-0.0040468950328	0.0001525230994	0.0081350583056	-0.0005621977852	-0.0050615008945	-0.0095163786377	0.0038300023938
    1240	-0.0043230853849	0.0157018992395	-0.0032678263306	0.0077802198987	-0.0116811350076	-0.0049532263936	-0.0037971420196	-0.0041369221702
    1241	-0.0116408536739	-0.0110379934507	-0.0030593439118	0.0019392933972	-0.0011834514935	-0.0102654877245	0.0038851280073	0.0039612081081
    1242	-0.0113105381441	-0.0117317720862	-0.0020331248312	0.0019684035880	0.0154469755149	0.0134945818439	-0.0089827221692	0.0008526509735
    1243	-0.0042596294132	0.0145258596741	0.0017449933832	-0.0068378213960	-0.0057727403213	-0.0013031517520	-0.0033495889097	0.0071674312203
    1244	-0.0005625764333	0.0113945887108	-0.0006083299214	-0.0096979379367	-0.0102443875863	-0.0105684529110	0.0120724201807	-0.0005094088616
    1245	0.0004625717717	0.0042887871538	0.0009359729314	-0.0148653731225	-0.0316185676978	0.0198832399949	0.0075963660587	0.0062764028131
    1246	-0.0044727922096	0.0155912648504	-0.0027204704160	0.0064366842366	-0.0086444087618	0.0067280058850	0.0003743844220	-0.0094952332869
    1247	-0.0088853188592	-0.0110743809255	0.0018505682955	-0.0040403261204	0.0156975061827	-0.0122234502381	0.0091309294653	-0.0057819199889
    1248	0.0154025946331	-0.0038478665727	0.0017444786580	0.0061107942991	0.0183175402075	-0.0025067656669	-0.0133976571112	0.0108742601972
    1249	-0.0079700533324	0.0006415504131	0.0005681097349	-0.0101740655143	-0.0044622699931	0.0098937063999	0.0061900755494	0.0040130063072
    1250	-0.0046426119694	0.0151571994672	0.0015274971096	-0.0002658379799	-0.0040674015355	-0.0032409389791	0.0081828522737	-0.0096097044924
    1251	-0.0045208541088	0.0154139728574	-0.0005304988027	0.0076160411569	-0.0031460740436	-0.0033996617270	0.0130907103467	0.0054785508125
    1252	0.0153762264376	-0.0039529054671	-0.0019880131835	0.0076217418108	-0.0063808677907	-0.0136521236835	-0.0095664789577	-0.0003408632983
    1253	-0.0046696123229	0.0153183069227	-0.0027735631103	0.0122528771474	0.0097253297828	0.0075117005119	0.0108551269965	0.0054567093247
    1254	0.0119033201531	0.0001950281190	0.0013859866777	-0.0238408424082	-0.0029097353986	-0.0003375997423	0.0068739859419	0.0095757286909
    1255	-0.0051638930869	0.0129644371506	-0.0014047575638	-0.0002569127849	0.0028668150881	-0.0064873886319	-0.0071091627453	0.0005291520395
    1256	-0.0043217844739	0.0152875012765	0.0009696303593	0.0084693445311	0.0083272966536	-0.0076432113482	0.0169153696008	-0.0060783195403
    1257	0.0155258659610	-0.0040967102769	0.0003283899278	0.0085226076043	0.0017026995524	0.0055784820401	-0.0194204460183	0.0023989423063
    1258	-0.0098977266396	-0.0058379775558	0.0016025733288	-0.0019157174224	-0.0085879740921	-0.0031857046026	0.0033610415739	-0.0122683082007
    1259	-0.0109206089591	-0.0096211425575	-0.0010936500391	-0.0009053802064	0.0218793882568	-0.0022625580975	0.0027782211893	-0.0069524373735
    1260	-0.0112945267065	-0.0114102902056	-0.0000508592333	0.0002904712748	-0.0041416296837	0.0163157859351	0.0075217470649	0.0033023647786
    1261	-0.0114192440020	-0.0114226301509	0.0007828776622	0.0082662848797	-0.0034727835970	-0.0027949189412	-0.0017247024413	-0.0141656105012
    1262	-0.0055809008463	0.0114545849061	-0.0003190347987	-0.0091212043783	0.0073415297255	0.0000240703730	0.0003960094784	-0.0179298969703
    1263	-0.0041454729559	0.0154470800755	0.0004689344405	0.0110431729054	0.0067823504060	0.0009137699332	0.0040182050476	-0.0035718463125
    1264	0.0152169587887	-0.0037445185574	0.0012660182146	0.0137332829549	0.0138025604807	0.0104534380971	0.0054071095262	0.0007167123486
    1265	-0.0042007863493	0.0153421361806	0.0003530436838	0.0107603745182	-0.0007311151655	-0.0058417721747	-0.0040106585803	0.0193307336887
    1266	-0.0076876757629	0.0037978526583	-0.0030708326791	-0.0131518330982	0.0073912466937	0.0290813670513	0.0081124139963	0.0005515494557
    1267	0.0153292210592	-0.0037698679722	0.0012098580560	0.0148993712213	-0.0037342373486	-0.0058763566971	-0.0092505540210	-0.0084219891451
    1268	-0.0043991242731	0.0154175478539	0.0005824787758	0.0073330783300	0.0107373209817	-0.0037021040249	0.0070930400167	-0.0278021812835
    1269	0.0151027345602	-0.0036744556710	-0.0006594998274	0.0137144854048	-0.0106917696609	0.0036322389607	0.0124488953472	0.0105698651811
    1270	-0.0043128280606	0.0153368866366	-0.0030416222805	0.0088224194725	-0.0067313506654	-0.0046516784013	0.0205437151677	-0.0044968882797
    1271	0.0001302440889	-0.0085816383926	0.0007179258195	-0.0036492977717	-0.0215393344488	-0.0206139647674	-0.0070871033108	0.0028718553672
    1272	-0.0114466339785	-0.0112856624305	0.0014930963219	-0.0009260516985	-0.0105264436090	0.0162370369894	-0.0177628284150	-0.0022323888273
    1273	0.0067501955844	-0.0066549120319	0.0017314193811	-0.0139553468445	-0.0053165493854	-0.0076041519199	0.0135389742583	0.0216661215916
    1274	-0.0047760775326	0.0151731426503	0.0011998601325	0.0046372757121	0.0028604606620	-0.0121354178963	0.0075701271171	0.0150758058203
    1275	-0.0059899097840	0.0099033052520	0.0017512911147	-0.0114734182508	0.0132173056232	-0.0018642825281	0.0035272670770	0.0129341031432
    1276	0.0089794565264	-0.0059041000921	-0.0000524950100	-0.0118899290447	-0.0058486778323	-0.0081435979921	0.0085789415853	-0.0020978940307
    1277	0.0153285410579	-0.0038438887866	-0.0007956326552	0.0117625029030	0.0015894020687	0.0194344691920	-0.0297455284253	-0.0025777596766
    1278	0.0154113405479	-0.0035631725719	-0.0020660633727	0.0113040014140	0.0066614852191	0.0227157673080	-0.0106514532609	-0.0093075830687
    1279	0.0153993038083	-0.0038300957768	-0.0004474003950	0.0072378210315	0.0139679140346	0.0071398385196	0.0014351475865	-0.0013815129389
    1280	-0.0044681439154	0.0156035981856	-0.0001357029341	0.0083010054791	-0.0052485872248	0.0063024243716	-0.0040842701068	0.0006196129910
    1281	-0.0041978440943	0.0154040062136	-0.0024954583826	0.0071057555380	-0.0013631535500	0.0031220729071	-0.0152625758646	-0.0016968402940
    1282	-0.0044224864335	0.0155645715156	-0.0000993799924	0.0072265228915	0.0104647527508	0.0055048110218	0.0154232235956	0.0163267031215
    1283	-0.0041339284034	-0.0098610318838	0.0021730820390	-0.0093925004079	0.0114248686609	-0.0164034370189	0.0010060484419	0.0085306861907
    1284	0.0152784114682	-0.0037082610793	-0.0015290662533	0.0099321159541	0.0163202462452	0.0061876290202	0.0034993615238	0.0039434803958
    1285	-0.0045812940271	-0.0096920789899	0.0005548221965	-0.0077750695565	-0.0024957008216	0.0036042862993	0.0116348297896	0.0055180187861
    1286	-0.0020783846061	0.0133666172321	-0.0009824488997	-0.0005378101819	0.0199748222146	-0.0019294749105	-0.0023878434397	-0.0052224709376
    1287	0.0062110516013	-0.0063411816570	0.0010019154143	-0.0174672724723	-0.0132070742920	-0.0049317761841	-0.0076487920804	-0.0039877025401
    1288	0.0045342382902	-0.0068760382635	-0.0007764663927	-0.0111996882567	-0.0122475070177	0.0188647452081	-0.0160034986075	-0.0042430813270
    1289	0.0037649400228	-0.0076482489269	-0.0011861710895	-0.0166797433621	-0.0033034114979	0.0150041819462	0.0114091958989	0.0271477856065
    1290	0.0049801404833	-0.0067385482532	-0.0002260065540	-0.0176452795952	-0.0213333434419	0.0095534285085	0.0140097034939	0.0157405814285
    1291	-0.0113582158713	-0.0116654529395	-0.0006623332935	0.0004705843737	-0.0109355707330	-0.0147846055796	-0.0080533037785	0.0163454881248
    1292	-0.0044616112860	0.0154961347858	-0.0016844394505	0.0093142750402	-0.0113530751556	0.0127298557441	0.0023034861309	0.0040463539767
    1293	-0.0112252155838	-0.0111161317104	0.0001824539861	0.0072110740372	-0.0090175617873	-0.0071025851766	-0.0129815927409	0.0093734634990
    1294	-0.0111339199244	-0.0112930855482	0.0012915202374	0.0098345840224	0.0075612277798	-0.0215062184961	-0.0004712849708	-0.0136698334960
    1295	0.0152457234771	-0.0039595700304	0.0030547999853	0.0119805373576	0.0036974259945	-0.0145206447214	0.0052540942904	0.0074186604407
    1296	0.0000568806854	0.0109206718780	0.0012148182568	0.0009654242811	0.0135221012566	-0.0012261420369	0.0046219276872	-0.0094973283511
    1297	0.0146840257086	-0.0036120536939	0.0013002046827	0.0007004457013	-0.0027673370311	-0.0005292632456	-0.0023161232356	-0.0097818153715
    1298	-0.0041236380127	0.0154012728709	0.0007129258487	0.0026294128034	0.0130986759096	0.0098091084670	-0.0123594315802	-0.0128425856656
    1299	0.0122489343022	-0.0003273581451	0.0030236954882	-0.0145617089316	-0.0152629588550	0.0037534953451	-0.0029528892749	0.0014358780925
    1300	0.0003013171932	0.0108217273415	-0.0005578290772	0.0005587327521	-0.0045325643996	-0.0090744871079	0.0007707027132	-0.0085305987871
    1301	-0.0042849988108	0.0153412498685	-0.0003824456250	0.0099948209168	-0.0242422071683	-0.0247864098376	-0.0039073628077	0.0117710203900
    1302	0.0102583908417	-0.0054270275630	0.0008398870158	-0.0190764410315	-0.0168452246911	-0.0022723381289	0.0151606763246	0.0045297649514
    1303	-0.0042803822777	0.0152876753671	-0.0008283863788	0.0126364988458	0.0071985912528	0.0058952416626	0.0019743363634	-0.0079879563208
    1304	-0.0111513497683	-0.0115579785829	-0.0032865847362	0.0083769713618	-0.0036344812480	-0.0015761304260	0.0113687584481	0.0154083224565
    1305	-0.0044527216448	0.0152847072808	-0.0014853626334	0.0104354487451	-0.0090790010941	-0.0022951353576	0.0000337968097	0.0039613395168
    1306	-0.0106032284323	-0.0113593117232	0.0005317021939	-0.0052507563800	-0.0025516730839	0.0093383154192	0.0057091921649	0.0071425537116
    1307	0.0153563804735	-0.0037181262550	0.0025974657931	0.0129589596074	-0.0135055290823	-0.0004152247677	-0.0025192895699	0.0048475997268
    1308	-0.0058013634905	0.0112126986960	0.0009155521211	-0.0197340525767	0.0055152880740	-0.0201025013324	0.0088756811411	0.0136138861562
    1309	-0.0106476569700	-0.0113048283249	-0.0019375321033	-0.0003500559238	-0.0021982257844	-0.0080931471612	-0.0058974030752	-0.0046703740987
    1310	0.0151464829012	-0.0039213915586	-0.0008179639275	0.0106225692961	0.0022965711952	-0.0152489731610	-0.0004348328806	0.0011076419270
    1311	-0.0064632110707	0.0076291410385	-0.0019194196645	-0.0150566199178	-0.0135911546881	0.0178424161634	-0.0040181553016	0.0125743209322
    1312	-0.0100711125320	-0.0056904621271	0.0029231618872	-0.0007328868506	0.0028859211883	0.0019914956938	-0.0045148712861	-0.0074522774037
    1313	-0.0109526267200	-0.0114390950707	-0.0010960642203	0.0036889812022	0.0080705975720	-0.0169203990681	0.0126597700750	-0.0080587699040
    1314	0.0153548544308	-0.0039601355498	-0.0013443536116	0.0100666211174	-0.0011954690990	0.0100855924593	0.0083194330586	-0.0041681971808
    1315	0.0155062040958	-0.0039516819744	-0.0004465285762	0.0177020608233	-0.0048211854389	0.0030911963489	-0.0105442615095	-0.0041772610442
    1316	-0.0041882409907	0.0153103521153	-0.0016900874313	0.0011968879027	0.0170398427830	0.0132229001497	-0.0041242820988	0.0043629457260
    1317	0.0013486919531	0.0101317224008	0.0024902268052	-0.0042752795877	-0.0032972372381	0.0103705625479	0.0012765722658	-0.0081894693520
    1318	-0.0041901987957	0.0154064145347	-0.0008608480331	0.0039171910252	0.0005023078016	-0.0008307764970	0.0100353405966	0.0018500278158
    1319	-0.0112290112767	-0.0113757878282	-0.0009561987501	0.0022627742000	0.0008359623176	-0.0099520992600	0.0073461577975	0.0003473598733
    1320	-0.0106477812148	-0.0112951784181	0.0041122164272	-0.0031206708161	0.0165843540657	0.0118701857308	-0.0070231554996	-0.0050149785991
    1321	0.0153797345966	-0.0036277744295	-0.0012026332617	0.0017447984336	0.0036990594489	0.0011171632788	-0.0055965167948	-0.0102118733102
    1322	-0.0111361803113	-0.0104123624325	-0.0009615732983	0.0049246570759	-0.0076197870243	0.0037353921416	-0.0180399773930	0.0020722878122
    1323	0.0006571081699	-0.0084678152854	0.0020400176915	-0.0124150608713	0.0030327239094	0.0232356412373	0.0031708776932	-0.0001908771144
    1324	0.0152691913651	-0.0037083181162	0.0021309734212	0.0126828576336	0.0064602236956	-0.0048020058299	0.0102958580512	0.0016499987540
    1325	0.0092483734497	0.0028100503401	0.0002371040420	-0.0156819941434	0.0010628535622	0.0057485039407	-0.0000116168726	-0.0100342432285
    1326	-0.0109909423298	-0.0113845921216	-0.0018884297426	0.0018967918348	-0.0133333900627	0.0005398163340	0.0053664185946	0.0020804256285
    1327	0.0153480335470	-0.0038255088497	0.0001144060523	0.0088545659571	0.0049880755650	-0.0103237696009	0.0019851561272	-0.0003866345967
    1328	-0.0047758425706	0.0151653407070	0.9821004487511	0.0468775601906	-0.0000836472884	-0.0031491641288	-0.0016377812748	0.0006689251729
    1329	0.0067727484250	-0.0065208126588	0.0008923463377	-0.0166368045579	-0.0009350117640	-0.0011462049371	-0.0202791862480	0.0002204284644
    1330	0.0117397902689	-0.0053560788084	0.0008086211261	-0.0221154839712	0.0017399187171	0.0055216992838	-0.0074344605313	0.0058707104288
    1331	0.0073131898369	0.0046620137490	0.0015594979883	-0.0124183386589	-0.0067742287840	0.0157521905519	-0.0062544921413	-0.0139490623266
    1332	0.0015397952515	0.0101419234058	0.0023430492307	-0.0033698800709	0.0040444772654	-0.0123580335159	0.0045576935565	0.0047992035331
    1333	-0.0090860737170	-0.0101757779276	0.0004897536023	0.0016298471034	-0.0069376826790	0.0073347681730	0.0164364948893	-0.0082057282438
    1334	-0.0043369476833	0.0155306658463	0.0006865726566	0.0084228981606	0.0012186355898	-0.0161511999204	-0.0064511633185	-0.0015207585977
    1335	-0.0045649289722	0.0152834028422	0.0002261942403	0.0099994401020	0.0052572138037	0.0084109712784	0.0051965802658	-0.0033096937521
    1336	-0.0038468189266	0.0144623449192	0.0014502460483	-0.0064987767180	-0.0156470279176	-0.0013148100306	0.0020116201129	0.0039273587693
    1337	0.0070769574964	0.0045786482763	0.0023338458050	-0.0117017692995	-0.0069895514134	-0.0123935489377	0.0050145126185	-0.0154108075293
    1338	0.0124544595627	-0.0041450158183	0.0011238145796	-0.0215018958134	0.0078232816734	-0.0034304387559	-0.0091679972737	0.0003463612176
    1339	-0.0057821618571	0.0110391441459	-0.0008561227163	-0.0181110223722	-0.0124693960264	-0.0088738692165	-0.0094133234547	0.0104254735094
    1340	-0.0110951495449	-0.0111509229224	0.0013333016409	-0.0022502404396	-0.0072845221441	-0.0111244711758	0.0075089771895	-0.0119753710488
    1341	-0.0114087609240	-0.0114705610595	-0.0013037805299	0.0016056647281	0.0147740183046	-0.0008275847992	-0.0044391309504	-0.0020344989681
    1342	-0.0111295848709	-0.0109463649596	0.0002303626068	0.0044251675403	0.0015077006261	0.0001265271036	0.0164010866738	-0.0099225201121
    1343	-0.0113572942576	-0.0117002012086	0.0000260603781	-0.0005129966739	-0.0008935167710	0.0257812800334	0.0075303299586	-0.0036331272670
    1344	-0.0113662363517	-0.0115044206835	0.0027991585497	0.0029246594250	-0.0047918191203	0.0046959029551	-0.0001141067991	0.0099129225371
    1345	-0.0043078303392	0.0150380171018	-0.0013365874573	-0.0027336885465	0.0233794185356	-0.0038522372205	-0.0180232447700	0.0261451886249
    1346	0.0118785906708	0.0000673298693	0.0022064415903	-0.0242697392658	-0.0165546026862	-0.0084050807174	0.0117360278715	0.0062179261761
    1347	0.0014858356169	-0.0083469903981	0.0015914450868	-0.0113240815074	0.0094962677770	0.0111452282409	-0.0103339563572	0.0064186094741
    1348	-0.0110575959691	-0.0103548298996	-0.0000814851817	0.0053972352687	-0.0096380696804	-0.0142747567289	0.0129116728570	-0.0070148722345
    1349	-0.0032519146914	-0.0090393882752	-0.0022495435022	-0.0026439340610	-0.0072504295606	0.0064616710896	0.0137666484850	-0.0209639215998
    1350	-0.0055397241498	-0.0100444675638	-0.0001412268411	-0.0060633121583	0.0049811899178	0.0116696952922	-0.0075442351695	-0.0033499235721
    1351	0.0148653702968	-0.0039792691047	0.0001185822953	0.0061877364358	0.0045133435083	-0.0019705881591	-0.0062168801568	0.0087470520994
    1352	-0.0115353903733	-0.0115116038473	0.0004773524264	0.0076606786652	0.0029727748544	0.0003633040669	0.0061259183758	0.0176747904184
    1353	-0.0034642841518	0.0147099767436	-0.0056363422525	0.0046140828496	0.0064811382743	0.0013075449459	0.0121164128895	0.0043363686219
    1354	-0.0049065855404	0.0014319491146	-0.0006572877277	-0.0086238940998	-0.0112882498254	-0.0115774323728	0.0057813076200	-0.0068332879129
    1355	-0.0044246865515	0.0153373911423	0.0006150745201	0.0096974590958	0.0122848016016	-0.0155948209788	0.0067513768002	-0.0112382551158
    1356	0.0152509015669	-0.0038427186862	0.0034697800371	0.0093437853130	-0.0110297724762	0.0081932640917	0.0010706143036	0.0063858982809
    1357	-0.0002125135484	-0.0083679224016	-0.0023855914899	-0.0097931410358	0.0114177796282	-0.0165986594010	-0.0162395949946	-0.0095673956068
    1358	-0.0044656344429	0.0155913628781	-0.0019181212427	0.0082023048932	0.0158302871542	-0.0084200124407	0.0041364667361	0.0009026465229
    1359	-0.0061535323588	-0.0101439799472	0.0001533640285	0.0002522153830	0.0079541956079	0.0222721565837	0.0058002635925	0.0126957879647
    1360	0.0005179084161	-0.0081088096252	0.0013588371458	-0.0074802742069	0.0119429317049	-0.0062625478416	0.0022487045664	-0.0009433250512
    1361	-0.0043707583526	0.0156362650729	0.0003933541162	0.0110450425914	0.0197479015444	0.0024924073002	-0.0107333289118	0.0029409745933
    1362	-0.0109215577243	-0.0115736617473	0.0004979238959	-0.0006849408944	0.0041661352119	0.0018616182350	0.0056583784083	0.0049441696451
    1363	-0.0059728248320	0.0099717569606	0.0007682543856	-0.0075279817161	-0.0087642971529	-0.0261999717698	0.0017869384487	-0.0005599545292
    1364	0.0067466204321	0.0039736159330	0.0038668910530	-0.0189394098448	0.0151752658013	0.0194622230161	-0.0179769369605	0.0017778423738
    1365	-0.0046802546899	0.0154284901984	0.0015611844441	0.0061697751654	0.0045439287731	-0.0170460054064	-0.0125084835996	-0.0043615411983
    1366	0.0156421817588	-0.0039573610187	-0.0002957482408	0.0095941506304	0.0000928025241	0.0274902581156	0.0194670719342	-0.0063290841031
    1367	0.0079621853279	-0.0060279886255	0.0030919714132	-0.0130669788959	0.0109489527122	-0.0079094963214	-0.0009811184927	-0.0021131141329
    1368	-0.0044075882367	0.0152073813764	-0.0001496266937	0.0100905009228	-0.0025315367793	0.0049605556565	0.0091660183488	0.0003157661792
    1369	-0.0044468769453	0.0157203184146	-0.0009118505062	0.0040019386682	-0.0032180223294	0.0146777169699	0.0128435888327	0.0110545498117
    1370	-0.0050371637970	0.0134117935676	-0.0031389959985	-0.0054577982050	-0.0037605220082	-0.0044822021002	0.0083091505325	-0.0135958677298
    1371	-0.0020082970381	0.0129850300501	0.0011393107255	-0.0008310083342	0.0140648949648	0.0086722169435	0.0054713565079	-0.0226638173134
    1372	0.0134584282850	-0.0018048721556	-0.0002518059958	-0.0023916323283	-0.0045373993374	0.0134327661329	0.0142589900720	0.0076831233201
    1373	-0.0055075328185	0.0115914710756	0.0002214120474	-0.0114073508415	0.0104181636925	0.0161413720921	0.0108653033545	-0.0130877491868
    1374	-0.0056493731204	0.0107013251905	0.0007859780844	-0.0129977598460	0.0003485747472	0.0012301076737	-0.0001970831745	0.0009984107248
    1375	0.0101962987938	-0.0060111417302	-0.0016171543526	-0.0166142022030	0.0049422604535	0.0132582171729	-0.0019785332968	-0.0164128728594
    1376	-0.0109261914577	-0.0112421542082	0.0018468858244	-0.0049439270015	-0.0030946004963	-0.0146445074632	0.0050556836576	0.0144456784462
    1377	0.0073987450951	0.0045342779231	0.0020927478190	-0.0155492208799	0.0059204785786	0.0067495809455	0.0019523328006	0.0062758953224
    1378	-0.0113736904699	-0.0109128571680	0.0004511712706	0.0055119841890	0.0072843884231	-0.0052359378599	-0.0075253177843	-0.0022842059288
    1379	-0.0046491092708	0.0147874053946	0.0030011054392	-0.0033064698357	-0.0148906026409	0.0050156684509	-0.0094906699143	-0.0064440305454
    1380	0.0146614689573	-0.0031543963838	0.0009770150783	0.0043529107722	0.0040215326568	-0.0004697900838	0.0067551299295	0.0086699109613
